state,year,tmin
South Dakota,1998,50.6
South Dakota,1998,61.2
South Dakota,1998,59.6
South Dakota,1998,52.0
South Dakota,1998,37.8
South Dakota,1998,27.3
South Dakota,1998,13.6
South Dakota,1999,7.0
South Dakota,1999,22.2
South Dakota,1999,25.0
South Dakota,1999,33.8
South Dakota,1999,44.2
South Dakota,1999,53.8
South Dakota,1999,60.7
South Dakota,1999,57.3
South Dakota,1999,43.6
South Dakota,1999,33.4
South Dakota,1999,28.4
South Dakota,1999,17.4
South Dakota,2000,9.8
South Dakota,2000,18.1
South Dakota,2000,26.2
South Dakota,2000,31.6
South Dakota,2000,45.0
South Dakota,2000,51.4
South Dakota,2000,60.1
South Dakota,2000,59.2
South Dakota,2000,46.6
South Dakota,2000,37.6
South Dakota,2000,15.5
South Dakota,2000,0.7
South Dakota,2001,12.6
South Dakota,2001,2.4
South Dakota,2001,20.0
South Dakota,2001,34.2
South Dakota,2001,45.5
South Dakota,2001,53.9
South Dakota,2001,62.3
South Dakota,2001,59.0
South Dakota,2001,48.6
South Dakota,2001,34.0
South Dakota,2001,27.3
South Dakota,2001,14.9
South Dakota,2002,13.4
South Dakota,2002,16.8
South Dakota,2002,11.7
South Dakota,2002,31.0
South Dakota,2002,38.6
South Dakota,2002,56.1
South Dakota,2002,63.2
South Dakota,2002,57.0
South Dakota,2002,49.3
South Dakota,2002,29.3
South Dakota,2002,23.0
South Dakota,2002,16.2
South Dakota,2003,8.8
South Dakota,2003,7.8
South Dakota,2003,19.4
South Dakota,2003,35.2
South Dakota,2003,43.1
South Dakota,2003,52.0
South Dakota,2003,60.0
South Dakota,2003,60.4
South Dakota,2003,45.2
South Dakota,2003,37.3
South Dakota,2003,17.6
South Dakota,2003,17.7
South Dakota,2004,6.1
South Dakota,2004,12.5
South Dakota,2004,26.9
South Dakota,2004,32.9
South Dakota,2004,42.7
South Dakota,2004,49.4
South Dakota,2004,57.8
South Dakota,2004,52.5
South Dakota,2004,50.0
South Dakota,2004,36.6
South Dakota,2004,24.8
South Dakota,2004,16.3
South Dakota,2005,6.7
South Dakota,2005,17.0
South Dakota,2005,22.6
South Dakota,2005,35.1
South Dakota,2005,41.8
South Dakota,2005,56.8
South Dakota,2005,60.4
South Dakota,2005,56.9
South Dakota,2005,50.6
South Dakota,2005,35.8
South Dakota,2005,24.9
South Dakota,2005,11.8
South Dakota,2006,23.0
South Dakota,2006,12.3
South Dakota,2006,22.2
South Dakota,2006,36.9
South Dakota,2006,44.1
South Dakota,2006,55.0
South Dakota,2006,62.8
South Dakota,2006,58.6
South Dakota,2006,44.9
South Dakota,2006,31.7
South Dakota,2006,21.3
South Dakota,2006,15.2
South Dakota,2007,9.4
South Dakota,2007,5.9
South Dakota,2007,28.2
South Dakota,2007,31.1
South Dakota,2007,47.2
South Dakota,2007,55.8
South Dakota,2007,62.6
South Dakota,2007,59.4
South Dakota,2007,48.3
South Dakota,2007,37.8
South Dakota,2007,22.6
South Dakota,2007,9.0
South Dakota,2008,4.6
South Dakota,2008,7.2
South Dakota,2008,20.4
South Dakota,2008,28.6
South Dakota,2008,40.9
South Dakota,2008,51.6
South Dakota,2008,59.3
South Dakota,2008,57.9
South Dakota,2008,46.3
South Dakota,2008,35.0
South Dakota,2008,24.6
South Dakota,2008,3.5
South Dakota,2009,5.6
South Dakota,2009,13.0
South Dakota,2009,18.3
South Dakota,2009,31.0
South Dakota,2009,41.8
South Dakota,2009,51.8
South Dakota,2009,55.4
South Dakota,2009,54.2
South Dakota,2009,50.0
South Dakota,2009,31.4
South Dakota,2009,27.0
South Dakota,2009,5.3
South Dakota,2010,6.5
South Dakota,2010,5.2
South Dakota,2010,27.1
South Dakota,2010,36.9
South Dakota,2010,43.1
South Dakota,2010,54.7
South Dakota,2010,59.8
South Dakota,2010,60.0
South Dakota,2010,46.1
South Dakota,2010,38.0
South Dakota,2010,21.2
South Dakota,2010,8.6
South Dakota,2011,3.3
South Dakota,2011,6.0
South Dakota,2011,18.2
South Dakota,2011,32.7
South Dakota,2011,42.2
South Dakota,2011,53.0
South Dakota,2011,64.1
South Dakota,2011,58.5
South Dakota,2011,45.0
South Dakota,2011,38.0
South Dakota,2011,21.4
South Dakota,2011,15.9
South Dakota,2012,13.5
South Dakota,2012,13.9
South Dakota,2012,32.4
South Dakota,2012,36.8
South Dakota,2012,44.9
South Dakota,2012,56.5
South Dakota,2012,64.4
South Dakota,2012,55.3
South Dakota,2012,45.4
South Dakota,2012,32.9
South Dakota,2012,22.9
South Dakota,2012,11.4
South Dakota,2013,9.2
South Dakota,2013,13.7
South Dakota,2013,16.3
South Dakota,2013,25.5
South Dakota,2013,43.2
South Dakota,2013,53.4
South Dakota,2013,59.1
South Dakota,2013,59.4
South Dakota,2013,52.2
South Dakota,2013,34.3
South Dakota,2013,20.0
South Dakota,2013,2.9
South Dakota,2014,6.4
South Dakota,2014,2.5
South Dakota,2014,17.3
South Dakota,2014,30.0
South Dakota,2014,43.4
South Dakota,2014,52.8
South Dakota,2014,56.5
South Dakota,2014,58.0
South Dakota,2014,47.2
South Dakota,2014,36.5
South Dakota,2014,14.6
South Dakota,2014,14.8
South Dakota,2015,12.2
South Dakota,2015,7.0
South Dakota,2015,23.9
South Dakota,2015,33.3
South Dakota,2015,42.3
South Dakota,2015,55.8
South Dakota,2015,59.0
South Dakota,2015,56.8
South Dakota,2015,52.2
South Dakota,2015,39.1
South Dakota,2015,25.0
South Dakota,2015,16.1
South Dakota,2016,11.0
South Dakota,2016,21.4
South Dakota,2016,26.8
South Dakota,2016,33.9
South Dakota,2016,43.1
South Dakota,2016,56.4
South Dakota,2016,59.4
South Dakota,2016,57.4
South Dakota,2016,49.6
South Dakota,2016,38.7
South Dakota,2016,29.8
South Dakota,2016,6.2
South Dakota,2017,8.4
South Dakota,2017,18.9
South Dakota,2017,24.2
South Dakota,2017,33.2
South Dakota,2017,42.6
South Dakota,2017,53.6
South Dakota,2017,61.0
South Dakota,2017,54.6
South Dakota,2017,48.5
South Dakota,2017,34.6
South Dakota,2017,22.6
South Dakota,2017,11.8
South Dakota,2018,7.2
South Dakota,2018,0.2
South Dakota,2018,21.6
South Dakota,2018,24.7
Tennessee,1950,39.1
Tennessee,1950,32.7
Tennessee,1950,33.7
Tennessee,1950,41.0
Tennessee,1950,57.9
Tennessee,1950,62.0
Tennessee,1950,63.8
Tennessee,1950,61.5
Tennessee,1950,57.6
Tennessee,1950,49.6
Tennessee,1950,29.9
Tennessee,1950,24.1
Tennessee,1951,29.0
Tennessee,1951,30.2
Tennessee,1951,38.1
Tennessee,1951,43.7
Tennessee,1951,50.9
Tennessee,1951,62.7
Tennessee,1951,66.1
Tennessee,1951,65.0
Tennessee,1951,57.0
Tennessee,1951,46.9
Tennessee,1951,30.6
Tennessee,1951,31.4
Tennessee,1952,34.8
Tennessee,1952,33.7
Tennessee,1952,35.7
Tennessee,1952,44.0
Tennessee,1952,53.8
Tennessee,1952,67.0
Tennessee,1952,65.6
Tennessee,1952,65.2
Tennessee,1952,53.9
Tennessee,1952,36.8
Tennessee,1952,34.1
Tennessee,1952,30.4
Tennessee,1953,33.5
Tennessee,1953,31.9
Tennessee,1953,39.5
Tennessee,1953,42.6
Tennessee,1953,58.2
Tennessee,1953,65.6
Tennessee,1953,65.8
Tennessee,1953,62.2
Tennessee,1953,54.1
Tennessee,1953,44.2
Tennessee,1953,31.3
Tennessee,1953,27.2
Tennessee,1954,28.8
Tennessee,1954,33.5
Tennessee,1954,35.6
Tennessee,1954,50.3
Tennessee,1954,49.1
Tennessee,1954,61.9
Tennessee,1954,67.5
Tennessee,1954,66.5
Tennessee,1954,58.5
Tennessee,1954,47.5
Tennessee,1954,33.6
Tennessee,1954,28.7
Tennessee,1955,27.2
Tennessee,1955,30.5
Tennessee,1955,38.8
Tennessee,1955,49.0
Tennessee,1955,56.5
Tennessee,1955,56.7
Tennessee,1955,67.9
Tennessee,1955,65.7
Tennessee,1955,58.9
Tennessee,1955,44.1
Tennessee,1955,32.4
Tennessee,1955,27.4
Tennessee,1956,24.8
Tennessee,1956,36.1
Tennessee,1956,36.0
Tennessee,1956,43.7
Tennessee,1956,56.6
Tennessee,1956,60.9
Tennessee,1956,65.6
Tennessee,1956,63.8
Tennessee,1956,53.6
Tennessee,1956,48.4
Tennessee,1956,33.6
Tennessee,1956,37.9
Tennessee,1957,28.3
Tennessee,1957,37.4
Tennessee,1957,36.4
Tennessee,1957,48.7
Tennessee,1957,55.3
Tennessee,1957,64.3
Tennessee,1957,64.8
Tennessee,1957,61.8
Tennessee,1957,59.7
Tennessee,1957,44.0
Tennessee,1957,37.4
Tennessee,1957,32.9
Tennessee,1958,24.3
Tennessee,1958,18.9
Tennessee,1958,34.4
Tennessee,1958,45.3
Tennessee,1958,54.3
Tennessee,1958,61.1
Tennessee,1958,67.4
Tennessee,1958,63.4
Tennessee,1958,57.2
Tennessee,1958,43.4
Tennessee,1958,36.9
Tennessee,1958,24.0
Tennessee,1959,24.0
Tennessee,1959,30.3
Tennessee,1959,33.4
Tennessee,1959,45.4
Tennessee,1959,57.7
Tennessee,1959,60.6
Tennessee,1959,65.0
Tennessee,1959,66.1
Tennessee,1959,59.4
Tennessee,1959,49.1
Tennessee,1959,32.2
Tennessee,1959,32.0
Tennessee,1960,30.6
Tennessee,1960,26.5
Tennessee,1960,25.2
Tennessee,1960,45.6
Tennessee,1960,50.2
Tennessee,1960,61.3
Tennessee,1960,64.8
Tennessee,1960,65.6
Tennessee,1960,59.3
Tennessee,1960,48.1
Tennessee,1960,33.7
Tennessee,1960,22.9
Tennessee,1961,21.2
Tennessee,1961,33.9
Tennessee,1961,40.6
Tennessee,1961,41.5
Tennessee,1961,50.0
Tennessee,1961,59.3
Tennessee,1961,63.8
Tennessee,1961,62.8
Tennessee,1961,57.9
Tennessee,1961,42.9
Tennessee,1961,38.7
Tennessee,1961,30.6
Tennessee,1962,24.6
Tennessee,1962,33.2
Tennessee,1962,34.4
Tennessee,1962,42.2
Tennessee,1962,58.5
Tennessee,1962,61.9
Tennessee,1962,64.1
Tennessee,1962,62.9
Tennessee,1962,57.1
Tennessee,1962,48.2
Tennessee,1962,35.2
Tennessee,1962,24.0
Tennessee,1963,18.8
Tennessee,1963,20.6
Tennessee,1963,39.0
Tennessee,1963,47.6
Tennessee,1963,53.0
Tennessee,1963,61.9
Tennessee,1963,63.8
Tennessee,1963,62.8
Tennessee,1963,55.3
Tennessee,1963,45.0
Tennessee,1963,35.9
Tennessee,1963,19.0
Tennessee,1964,23.9
Tennessee,1964,25.5
Tennessee,1964,35.1
Tennessee,1964,48.8
Tennessee,1964,54.8
Tennessee,1964,62.5
Tennessee,1964,64.6
Tennessee,1964,63.2
Tennessee,1964,56.0
Tennessee,1964,41.2
Tennessee,1964,37.7
Tennessee,1964,31.2
Tennessee,1965,27.4
Tennessee,1965,26.4
Tennessee,1965,32.2
Tennessee,1965,48.5
Tennessee,1965,56.8
Tennessee,1965,61.8
Tennessee,1965,64.7
Tennessee,1965,63.1
Tennessee,1965,59.7
Tennessee,1965,42.4
Tennessee,1965,38.2
Tennessee,1965,30.0
Tennessee,1966,22.0
Tennessee,1966,29.6
Tennessee,1966,35.2
Tennessee,1966,45.4
Tennessee,1966,51.8
Tennessee,1966,58.3
Tennessee,1966,66.6
Tennessee,1966,63.3
Tennessee,1966,56.8
Tennessee,1966,41.3
Tennessee,1966,37.8
Tennessee,1966,28.8
Tennessee,1967,28.8
Tennessee,1967,25.1
Tennessee,1967,40.5
Tennessee,1967,48.7
Tennessee,1967,52.2
Tennessee,1967,61.6
Tennessee,1967,62.6
Tennessee,1967,60.9
Tennessee,1967,52.8
Tennessee,1967,43.2
Tennessee,1967,31.4
Tennessee,1967,32.8
Tennessee,1968,24.5
Tennessee,1968,20.9
Tennessee,1968,34.0
Tennessee,1968,46.3
Tennessee,1968,53.0
Tennessee,1968,60.8
Tennessee,1968,64.6
Tennessee,1968,65.2
Tennessee,1968,54.5
Tennessee,1968,45.0
Tennessee,1968,36.5
Tennessee,1968,26.2
Tennessee,1969,26.4
Tennessee,1969,29.7
Tennessee,1969,28.7
Tennessee,1969,46.2
Tennessee,1969,53.0
Tennessee,1969,61.8
Tennessee,1969,67.4
Tennessee,1969,61.8
Tennessee,1969,56.2
Tennessee,1969,45.5
Tennessee,1969,31.8
Tennessee,1969,26.8
Tennessee,1970,19.3
Tennessee,1970,26.2
Tennessee,1970,35.0
Tennessee,1970,46.7
Tennessee,1970,53.7
Tennessee,1970,60.9
Tennessee,1970,63.1
Tennessee,1970,65.5
Tennessee,1970,62.2
Tennessee,1970,47.7
Tennessee,1970,34.8
Tennessee,1970,32.2
Tennessee,1971,26.3
Tennessee,1971,26.2
Tennessee,1971,32.0
Tennessee,1971,41.6
Tennessee,1971,49.3
Tennessee,1971,63.4
Tennessee,1971,64.5
Tennessee,1971,63.0
Tennessee,1971,61.4
Tennessee,1971,52.4
Tennessee,1971,35.8
Tennessee,1971,37.9
Tennessee,1972,29.1
Tennessee,1972,27.8
Tennessee,1972,36.0
Tennessee,1972,45.9
Tennessee,1972,52.9
Tennessee,1972,57.9
Tennessee,1972,64.1
Tennessee,1972,63.8
Tennessee,1972,61.1
Tennessee,1972,46.0
Tennessee,1972,36.4
Tennessee,1972,32.5
Tennessee,1973,26.1
Tennessee,1973,27.4
Tennessee,1973,44.2
Tennessee,1973,45.3
Tennessee,1973,50.4
Tennessee,1973,63.4
Tennessee,1973,66.7
Tennessee,1973,63.2
Tennessee,1973,61.6
Tennessee,1973,49.0
Tennessee,1973,40.1
Tennessee,1973,29.8
Tennessee,1974,37.0
Tennessee,1974,30.0
Tennessee,1974,42.3
Tennessee,1974,43.7
Tennessee,1974,56.2
Tennessee,1974,58.1
Tennessee,1974,64.4
Tennessee,1974,64.0
Tennessee,1974,55.3
Tennessee,1974,40.6
Tennessee,1974,36.2
Tennessee,1974,30.5
Tennessee,1975,30.7
Tennessee,1975,32.6
Tennessee,1975,34.4
Tennessee,1975,43.2
Tennessee,1975,57.3
Tennessee,1975,61.7
Tennessee,1975,64.4
Tennessee,1975,66.1
Tennessee,1975,55.6
Tennessee,1975,47.8
Tennessee,1975,37.8
Tennessee,1975,29.8
Tennessee,1976,22.6
Tennessee,1976,34.3
Tennessee,1976,41.2
Tennessee,1976,42.9
Tennessee,1976,49.1
Tennessee,1976,60.8
Tennessee,1976,63.1
Tennessee,1976,60.4
Tennessee,1976,54.4
Tennessee,1976,40.9
Tennessee,1976,27.8
Tennessee,1976,23.4
Tennessee,1977,13.7
Tennessee,1977,24.6
Tennessee,1977,39.8
Tennessee,1977,47.6
Tennessee,1977,56.1
Tennessee,1977,61.8
Tennessee,1977,67.8
Tennessee,1977,65.5
Tennessee,1977,61.3
Tennessee,1977,42.8
Tennessee,1977,40.6
Tennessee,1977,27.4
Tennessee,1978,18.3
Tennessee,1978,19.3
Tennessee,1978,34.0
Tennessee,1978,46.1
Tennessee,1978,53.8
Tennessee,1978,62.0
Tennessee,1978,66.2
Tennessee,1978,65.5
Tennessee,1978,61.0
Tennessee,1978,40.6
Tennessee,1978,40.7
Tennessee,1978,28.1
Tennessee,1979,20.5
Tennessee,1979,23.9
Tennessee,1979,38.4
Tennessee,1979,46.2
Tennessee,1979,53.5
Tennessee,1979,60.4
Tennessee,1979,66.6
Tennessee,1979,64.1
Tennessee,1979,58.1
Tennessee,1979,44.9
Tennessee,1979,35.9
Tennessee,1979,29.0
Tennessee,1980,30.9
Tennessee,1980,23.6
Tennessee,1980,33.8
Tennessee,1980,43.1
Tennessee,1980,53.7
Tennessee,1980,61.3
Tennessee,1980,68.0
Tennessee,1980,66.8
Tennessee,1980,61.2
Tennessee,1980,42.1
Tennessee,1980,35.2
Tennessee,1980,27.6
Tennessee,1981,21.5
Tennessee,1981,27.6
Tennessee,1981,32.9
Tennessee,1981,50.1
Tennessee,1981,50.6
Tennessee,1981,64.9
Tennessee,1981,67.5
Tennessee,1981,63.9
Tennessee,1981,54.1
Tennessee,1981,44.6
Tennessee,1981,36.8
Tennessee,1981,27.1
Tennessee,1982,22.1
Tennessee,1982,29.7
Tennessee,1982,39.9
Tennessee,1982,42.1
Tennessee,1982,56.2
Tennessee,1982,59.8
Tennessee,1982,67.1
Tennessee,1982,63.4
Tennessee,1982,56.3
Tennessee,1982,46.1
Tennessee,1982,38.4
Tennessee,1982,37.1
Tennessee,1983,27.7
Tennessee,1983,30.8
Tennessee,1983,37.4
Tennessee,1983,40.5
Tennessee,1983,52.0
Tennessee,1983,60.2
Tennessee,1983,66.2
Tennessee,1983,66.9
Tennessee,1983,56.8
Tennessee,1983,47.6
Tennessee,1983,36.4
Tennessee,1983,24.0
Tennessee,1984,21.8
Tennessee,1984,30.2
Tennessee,1984,35.0
Tennessee,1984,45.3
Tennessee,1984,50.8
Tennessee,1984,62.4
Tennessee,1984,63.5
Tennessee,1984,64.4
Tennessee,1984,54.2
Tennessee,1984,54.1
Tennessee,1984,33.8
Tennessee,1984,37.9
Tennessee,1985,19.4
Tennessee,1985,26.8
Tennessee,1985,39.5
Tennessee,1985,46.8
Tennessee,1985,55.1
Tennessee,1985,61.5
Tennessee,1985,65.7
Tennessee,1985,64.8
Tennessee,1985,55.4
Tennessee,1985,52.1
Tennessee,1985,46.5
Tennessee,1985,22.9
Tennessee,1986,22.8
Tennessee,1986,33.8
Tennessee,1986,35.6
Tennessee,1986,44.9
Tennessee,1986,55.8
Tennessee,1986,64.1
Tennessee,1986,68.2
Tennessee,1986,63.2
Tennessee,1986,61.9
Tennessee,1986,48.4
Tennessee,1986,41.5
Tennessee,1986,30.9
Tennessee,1987,27.1
Tennessee,1987,33.0
Tennessee,1987,37.8
Tennessee,1987,42.0
Tennessee,1987,58.8
Tennessee,1987,63.7
Tennessee,1987,66.2
Tennessee,1987,66.2
Tennessee,1987,56.6
Tennessee,1987,37.4
Tennessee,1987,38.2
Tennessee,1987,32.6
Tennessee,1988,23.3
Tennessee,1988,25.9
Tennessee,1988,35.9
Tennessee,1988,43.4
Tennessee,1988,49.9
Tennessee,1988,58.3
Tennessee,1988,66.2
Tennessee,1988,66.6
Tennessee,1988,58.8
Tennessee,1988,40.2
Tennessee,1988,37.3
Tennessee,1988,28.2
Tennessee,1989,32.3
Tennessee,1989,29.4
Tennessee,1989,39.5
Tennessee,1989,43.7
Tennessee,1989,51.5
Tennessee,1989,63.0
Tennessee,1989,66.7
Tennessee,1989,63.9
Tennessee,1989,58.9
Tennessee,1989,45.1
Tennessee,1989,36.8
Tennessee,1989,19.6
Tennessee,1990,33.7
Tennessee,1990,37.0
Tennessee,1990,41.1
Tennessee,1990,43.2
Tennessee,1990,53.1
Tennessee,1990,62.0
Tennessee,1990,64.9
Tennessee,1990,63.9
Tennessee,1990,58.9
Tennessee,1990,44.8
Tennessee,1990,38.4
Tennessee,1990,32.2
Tennessee,1991,30.1
Tennessee,1991,31.8
Tennessee,1991,39.6
Tennessee,1991,49.8
Tennessee,1991,60.6
Tennessee,1991,64.4
Tennessee,1991,67.5
Tennessee,1991,64.0
Tennessee,1991,58.9
Tennessee,1991,46.0
Tennessee,1991,35.0
Tennessee,1991,33.6
Tennessee,1992,28.7
Tennessee,1992,33.7
Tennessee,1992,36.6
Tennessee,1992,44.7
Tennessee,1992,51.9
Tennessee,1992,60.3
Tennessee,1992,67.2
Tennessee,1992,61.9
Tennessee,1992,58.4
Tennessee,1992,43.9
Tennessee,1992,37.8
Tennessee,1992,31.4
Tennessee,1993,32.1
Tennessee,1993,27.3
Tennessee,1993,35.4
Tennessee,1993,42.6
Tennessee,1993,53.9
Tennessee,1993,62.1
Tennessee,1993,68.7
Tennessee,1993,65.9
Tennessee,1993,56.4
Tennessee,1993,44.5
Tennessee,1993,34.9
Tennessee,1993,30.4
Tennessee,1994,23.7
Tennessee,1994,30.5
Tennessee,1994,35.9
Tennessee,1994,46.7
Tennessee,1994,49.4
Tennessee,1994,65.0
Tennessee,1994,66.6
Tennessee,1994,62.9
Tennessee,1994,54.8
Tennessee,1994,47.1
Tennessee,1994,41.2
Tennessee,1994,34.0
Tennessee,1995,29.0
Tennessee,1995,28.4
Tennessee,1995,39.2
Tennessee,1995,45.1
Tennessee,1995,55.1
Tennessee,1995,60.9
Tennessee,1995,66.0
Tennessee,1995,68.7
Tennessee,1995,56.7
Tennessee,1995,45.5
Tennessee,1995,31.5
Tennessee,1995,27.8
Tennessee,1996,26.0
Tennessee,1996,28.1
Tennessee,1996,32.0
Tennessee,1996,41.2
Tennessee,1996,57.1
Tennessee,1996,62.6
Tennessee,1996,65.4
Tennessee,1996,64.4
Tennessee,1996,56.6
Tennessee,1996,46.4
Tennessee,1996,35.1
Tennessee,1996,32.6
Tennessee,1997,27.0
Tennessee,1997,35.6
Tennessee,1997,40.8
Tennessee,1997,40.3
Tennessee,1997,49.0
Tennessee,1997,62.4
Tennessee,1997,66.2
Tennessee,1997,63.0
Tennessee,1997,57.4
Tennessee,1997,45.4
Tennessee,1997,34.8
Tennessee,1997,30.4
Tennessee,1998,34.6
Tennessee,1998,36.2
Tennessee,1998,39.1
Tennessee,1998,45.7
Tennessee,1998,58.4
Tennessee,1998,65.1
Tennessee,1998,68.7
Tennessee,1998,65.3
Tennessee,1998,60.5
Tennessee,1998,47.7
Tennessee,1998,38.7
Tennessee,1998,34.0
Tennessee,1999,32.0
Tennessee,1999,33.9
Tennessee,1999,33.5
Tennessee,1999,49.8
Tennessee,1999,53.1
Tennessee,1999,64.0
Tennessee,1999,69.1
Tennessee,1999,63.3
Tennessee,1999,53.7
Tennessee,1999,44.2
Tennessee,1999,39.4
Tennessee,1999,30.2
